0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.753005 0 0.265025
1.43071 0 0.503547
2.58773 0 0.910769
3.27353 0 1.15214
3.63245 0 1.27847
3.76781 0 1.32611
3.75329 0 1.321
3.64116 0 1.28153
3.46827 0 1.22068
3.26037 0 1.14751
3.03527 0 1.06828
2.80508 0 0.987268
2.57786 0 0.907294
2.35878 0 0.83019
2.15103 0 0.75707
1.85239 -0.674797 0.983991
1.50247 -1.77238 1.4009
1.23258 -2.44162 1.6352
1.02239 -2.81245 1.74369
0.856999 -2.97803 1.76695
1.47726 -3.00486 1.99811
2.59424 -2.94023 2.35887
3.25367 -2.81757 2.53026
3.59589 -2.66032 2.57314
3.72134 -2.48474 2.53082
3.7016 -2.30199 2.43393
3.58747 -2.11954 2.30403
3.41474 -1.94228 2.15607
3.20842 -1.77325 2.00037
2.98577 -1.61424 1.84386
2.75853 -1.46612 1.69109
2.53451 -1.32918 1.54496
2.31872 -1.20328 1.40715
2.11421 -1.08806 1.27857
1.92266 -0.982957 1.15952
1.74484 -0.887355 1.04997
2.33979 -0.800576 1.21603
3.42378 -0.72194 1.55778
4.03896 -0.650779 1.73864
4.33078 -0.586452 1.80936
4.40316 -0.528352 1.80613
4.33008 -0.475913 1.75462
4.16389 -0.428609 1.67296
4.01432 -0.386036 1.59947
3.8797 -0.347721 1.53333
3.68558 -0.313158 1.44814
4.21206 -0.281994 1.61718
4.68624 -0.253946 1.76943
5.62261 -0.228662 2.08509
6.08114 -0.205876 2.23448
6.21467 -0.185347 2.27106
6.13204 -0.166854 2.23288
5.91032 -0.1502 2.14685
5.60373 -0.135202 2.03189
5.25001 -0.121698 1.90115
4.87515 -0.10954 1.76368
4.49672 -0.0985947 1.62556
4.1263 -0.0887414 1.49079
3.77125 -0.0798718 1.3619
3.43596 -0.0718879 1.24038
3.12276 -0.0647015 1.127
2.83257 -0.0582331 1.02204
3.31945 -0.052411 1.18947
4.30113 -0.0471709 1.53043
4.82542 -0.0424544 1.71154
5.03629 -0.0382095 1.78315
5.03646 -0.0343889 1.78122
4.89884 -0.0309502 1.73125
