-46.0362 -31.1579 -48.5183
-46.0362 -31.1579 -48.5183
-46.0362 -31.1579 -48.5183
-46.0249 -31.1136 -48.5478
-46.0249 -31.1136 -48.5478
-46.0136 -31.0693 -48.5773
-46.0136 -31.0693 -48.5773
-46.0136 -31.0693 -48.5773
-46.0022 -31.025 -48.6068
-46.0022 -31.025 -48.6068
-45.9909 -30.9807 -48.6364
-45.9909 -30.9807 -48.6364
-45.9909 -30.9807 -48.6364
-45.9795 -30.9365 -48.6659
-45.9795 -30.9365 -48.6659
-45.9795 -30.9365 -48.6659
-45.9682 -30.8922 -48.6955
-45.9682 -30.8922 -48.6955
-45.9682 -30.8922 -48.6955
-45.9375 -30.856 -48.7752
-45.9375 -30.856 -48.7752
-45.9375 -30.856 -48.7752
-45.9262 -30.8118 -48.8048
-45.9262 -30.8118 -48.8048
-45.9148 -30.7676 -48.8344
-45.9148 -30.7676 -48.8344
-45.9034 -30.7234 -48.864
-45.9034 -30.7234 -48.864
-45.9034 -30.7234 -48.864
-45.892 -30.6792 -48.8937
-45.8806 -30.6351 -48.9234
-45.8806 -30.6351 -48.9234
-45.8806 -30.6351 -48.9234
-45.8692 -30.5909 -48.953
-45.8692 -30.5909 -48.953
-45.8692 -30.5909 -48.953
-45.8578 -30.5468 -48.9827
-45.8578 -30.5468 -48.9827
-45.8464 -30.5026 -49.0124
-45.835 -30.4585 -49.0422
-45.835 -30.4585 -49.0422
-45.8236 -30.4144 -49.0719
-45.8236 -30.4144 -49.0719
-45.8121 -30.3703 -49.1017
-45.8121 -30.3703 -49.1017
-45.8007 -30.3262 -49.1315
-45.7892 -30.2822 -49.1613
-45.7892 -30.2822 -49.1613
-45.7892 -30.2822 -49.1613
-45.7778 -30.2381 -49.1911
-45.7778 -30.2381 -49.1911
-45.7663 -30.1941 -49.2209
-45.7663 -30.1941 -49.2209
-45.7549 -30.1501 -49.2508
-45.7434 -30.1061 -49.2806
-45.7434 -30.1061 -49.2806
-45.7319 -30.0621 -49.3105
-45.7319 -30.0621 -49.3105
-45.7204 -30.0181 -49.3404
-45.7089 -29.9741 -49.3703
-45.7089 -29.9741 -49.3703
-45.7167 -29.9221 -49.3501
-45.7167 -29.9221 -49.3501
-45.7052 -29.8782 -49.38
-45.6563 -29.8782 -49.3612
-45.6448 -29.8342 -49.3912
-45.6448 -29.8342 -49.3912
-45.6333 -29.7903 -49.4212
-45.6217 -29.7464 -49.4512
-45.6217 -29.7464 -49.4512
-45.6102 -29.7025 -49.4812
-45.6102 -29.7025 -49.4812
-45.5987 -29.6586 -49.5113
-45.5987 -29.6586 -49.5113
-45.5872 -29.6148 -49.5413
-45.5756 -29.5709 -49.5714
-45.5756 -29.5709 -49.5714
-45.5641 -29.5271 -49.6015
-45.5641 -29.5271 -49.6015
-45.5525 -29.4832 -49.6316
-45.5525 -29.4832 -49.6316
-45.541 -29.4394 -49.6617
-45.541 -29.4394 -49.6617
-45.5294 -29.3956 -49.6918
-45.4806 -29.3956 -49.6731
-45.4691 -29.3518 -49.7033
-45.4691 -29.3518 -49.7033
-45.4575 -29.3081 -49.7335
-45.4575 -29.3081 -49.7335
-45.4459 -29.2643 -49.7636
-45.4459 -29.2643 -49.7636
-45.4344 -29.2205 -49.7938
-45.4344 -29.2205 -49.7938
-45.4228 -29.1768 -49.8241
-45.4112 -29.1331 -49.8543
-45.4112 -29.1331 -49.8543
-45.4112 -29.1331 -49.8543
-45.3996 -29.0894 -49.8846
-45.3509 -29.0894 -49.8659
-45.3393 -29.0457 -49.8962
-45.3393 -29.0457 -49.8962
-45.3277 -29.002 -49.9265
-45.3277 -29.002 -49.9265
-45.3161 -28.9583 -49.9568
-45.3161 -28.9583 -49.9568
-45.3045 -28.9147 -49.9871
-45.3045 -28.9147 -49.9871
-45.2929 -28.871 -50.0175
-45.2929 -28.871 -50.0175
-45.2326 -28.8274 -50.0292
-45.2326 -28.8274 -50.0292
-45.2326 -28.8274 -50.0292
-45.221 -28.7838 -50.0596
-45.221 -28.7838 -50.0596
-45.2093 -28.7402 -50.09
-45.2093 -28.7402 -50.09
-45.1977 -28.6966 -50.1204
-45.1977 -28.6966 -50.1204
-45.1977 -28.6966 -50.1204
-45.1861 -28.653 -50.1509
-45.1861 -28.653 -50.1509
-45.1744 -28.6095 -50.1813
-45.1744 -28.6095 -50.1813
-45.1142 -28.5659 -50.1932
-45.1142 -28.5659 -50.1932
-45.1142 -28.5659 -50.1932
-45.1026 -28.5224 -50.2237
-45.1026 -28.5224 -50.2237
-45.1026 -28.5224 -50.2237
-45.0909 -28.4789 -50.2542
-45.0909 -28.4789 -50.2542
-45.0793 -28.4353 -50.2847
-45.0307 -28.4353 -50.2662
-45.0307 -28.4353 -50.2662
-45.0191 -28.3918 -50.2968
-45.0191 -28.3918 -50.2968
-45.0191 -28.3918 -50.2968
-45.0074 -28.3484 -50.3273
-45.0074 -28.3484 -50.3273
-44.9589 -28.3484 -50.3088
-44.9589 -28.3484 -50.3088
-44.9472 -28.3049 -50.3394
-44.9472 -28.3049 -50.3394
-44.8987 -28.3049 -50.3209
-44.8871 -28.2614 -50.3515
-44.8871 -28.2614 -50.3515
-44.8871 -28.2614 -50.3515
-44.8385 -28.2614 -50.3331
-44.8269 -28.218 -50.3637
-44.8269 -28.218 -50.3637
-44.8269 -28.218 -50.3637
-44.8269 -28.218 -50.3637
-44.8153 -28.1746 -50.3944
-44.7668 -28.1746 -50.3759
-44.7668 -28.1746 -50.3759
-44.7668 -28.1746 -50.3759
-44.7668 -28.1746 -50.3759
-44.7668 -28.1746 -50.3759
-44.7551 -28.1311 -50.4066
-44.7066 -28.1311 -50.3882
-44.7066 -28.1311 -50.3882
-44.7066 -28.1311 -50.3882
-44.7066 -28.1311 -50.3882
-44.6581 -28.1311 -50.3698
-44.6465 -28.0877 -50.4005
-44.6465 -28.0877 -50.4005
-44.6465 -28.0877 -50.4005
-44.6465 -28.0877 -50.4005
-44.598 -28.0877 -50.3822
-44.598 -28.0877 -50.3822
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5864 -28.0444 -50.4129
-44.5748 -28.001 -50.4436
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5263 -28.001 -50.4253
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5147 -27.9576 -50.456
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.5031 -27.9143 -50.4868
-44.522 -27.9062 -50.4365
-44.522 -27.9062 -50.4365
-44.522 -27.9062 -50.4365
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.5104 -27.8629 -50.4673
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4619 -27.8629 -50.449
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
-44.4503 -27.8195 -50.4798
