16.8451,-3.75401,-51.0953
23.5925,-4.52573,-49.8685
30.9163,-5.34625,-47.8966
38.476,-6.34019,-45.8305
45.7076,-7.49245,-43.4254
52.075,-8.58125,-41.002
57.6829,-9.6172,-38.6948
62.8371,-10.4806,-36.8398
67.8585,-11.2095,-34.8973
72.427,-12.0244,-33.148
76.6928,-13.0883,-31.7331
80.1152,-14.3595,-30.4589
81.9271,-15.5622,-29.713
81.7517,-16.674,-29.6194
79.2674,-17.5161,-30.3551
74.7557,-17.8201,-32.0497
68.5114,-17.5378,-34.7033
61.0103,-16.7276,-38.1953
51.9211,-15.5167,-42.5611
42.5012,-14.519,-46.9559
32.2729,-13.5726,-50.8726
20.5828,-12.7671,-54.5095
10.2932,-12.138,-56.916
-1.16962,-11.2935,-58.9534
-10.0309,-10.3704,-60.7214
-18.2266,-9.34019,-62.5805
-25.4146,-8.675,-63.8158
-31.0553,-8.35012,-64.5537
-36.5122,-8.00219,-65.1517
-41.156,-7.59518,-65.4159
-45.5492,-7.25728,-65.5129
-49.5206,-6.94853,-65.3635
-52.5717,-6.52026,-65.0661
-54.6823,-6.13055,-64.639
-56.0292,-5.93295,-64.1704
-56.5157,-5.86586,-63.6789
-56.2403,-5.87617,-63.3643
-55.4374,-5.91199,-62.8919
-54.2913,-6.03458,-62.4428
-52.6796,-6.1712,-62.0581
-50.6321,-6.2829,-61.5944
-48.2103,-6.42911,-61.1754
-45.4569,-6.63165,-60.7399
-42.4273,-6.79407,-60.3079
-39.2449,-6.94108,-59.8461
-35.9317,-7.14537,-59.2903
-32.5025,-7.2893,-58.7324
-28.9875,-7.43553,-58.0522
-25.4034,-7.59597,-57.3199
-21.4088,-7.73532,-56.5195
-17.6879,-7.93662,-55.773
-13.896,-8.09171,-55.1323
-10.0495,-8.34572,-54.4414
-6.08216,-8.67349,-53.7965
-2.41705,-9.05527,-53.1107
1.28784,-9.49187,-52.3579
6.6302,-10.0317,-51.6343
13.446,-10.8425,-50.3823
21.6675,-12.0452,-48.5105
30.9681,-13.6055,-46.025
40.9425,-15.4847,-42.8673
52.0191,-17.7405,-38.8649
62.4498,-19.8824,-34.2644
71.6378,-22.1552,-29.8694
79.6608,-23.9967,-25.346
86.9022,-25.5251,-21.0177
93.4534,-26.6537,-16.6872
99.5297,-27.6464,-12.7615
105.352,-28.8934,-9.1935
110.416,-30.4215,-6.07709
114.591,-32.049,-3.31798
117.33,-34.0985,-1.14172
118.074,-36.2117,0.214114
116.175,-38.2418,0.886511
111.038,-40.1055,0.601225
105.17,-40.7507,-1.23202
99.3444,-40.8209,-4.42231
92.7053,-40.0151,-8.94029
85.0987,-38.7784,-14.3949
76.5382,-37.5082,-20.991
66.5902,-35.9589,-27.7982
55.7558,-34.0509,-34.2102
44.5142,-31.8317,-39.3381
33.407,-29.258,-43.5352
23.2996,-26.7384,-46.3713
12.421,-23.8626,-48.9111
1.49325,-20.8416,-51.2129
-7.60764,-17.7415,-53.6042
-15.2416,-14.6798,-55.6813
-21.5149,-12.475,-56.7117
-27.1822,-10.8203,-57.5383
-32.9621,-8.96015,-58.3453
-37.4526,-7.06242,-58.9293
-42.1585,-5.06035,-59.4155
-46.601,-3.30337,-59.6562
-50.2335,-1.58788,-59.6778
-52.8818,-0.17118,-59.7486
-54.6155,0.875066,-59.8394
-55.6075,1.28574,-59.8752
-55.8218,1.45125,-59.897
-55.5751,1.43491,-59.8286
-54.9665,1.35353,-59.8096
-53.9984,1.20838,-59.8461
-52.8328,1.0808,-59.7358
-51.3792,0.907592,-59.6731
-49.7746,0.721562,-59.6158
-48.1039,0.505183,-59.5035
-46.2633,0.262162,-59.456
-44.4221,0.00437327,-59.3335
-42.4973,-0.24988,-59.2075
-40.5192,-0.467063,-59.1393
-38.3391,-0.714194,-58.9879
-36.3379,-0.883799,-58.8158
-34.3544,-1.08488,-58.6396
-32.164,-1.2708,-58.3827
-29.9446,-1.44214,-58.1064
-27.7952,-1.63315,-57.794
-25.3784,-1.90346,-57.4291
-22.8884,-2.14794,-56.9951
-20.7512,-2.35809,-56.727
-18.4418,-2.63587,-56.386
-16.0869,-2.94769,-56.0449
-13.7784,-3.24761,-55.7072
-11.4724,-3.57042,-55.3231
-9.44568,-3.82391,-54.8935
-7.45467,-4.03169,-54.4929
-5.59537,-4.27486,-54.0929
-3.81917,-4.51888,-53.7272
-2.27006,-4.79877,-53.3526
-0.711742,-5.11496,-52.9585
0.856541,-5.39716,-52.628
3.24698,-5.75143,-52.2573
6.34119,-6.16688,-51.6373
9.93,-6.74064,-50.8297
14.271,-7.46366,-49.6561
19.4615,-8.25037,-48.0363
25.3586,-9.14738,-46.2507
31.7455,-10.1143,-43.8158
38.4829,-11.1725,-41.2523
44.9388,-12.2349,-38.4539
50.6779,-13.2094,-35.7853
55.5029,-14.2063,-33.4118
59.3315,-15.0726,-31.5192
62.0614,-15.793,-30.2318
63.7296,-16.457,-29.5832
64.1228,-16.8576,-29.4805
63.5494,-17.2377,-30.1254
60.8823,-17.6846,-31.6549
56.0934,-18.0382,-34.0219
48.9136,-18.0147,-37.3407
41.0009,-17.7257,-41.4511
32.0796,-16.9246,-45.6713
22.1704,-16.01,-49.6365
11.7477,-15.0651,-53.0826
0.739564,-14.0714,-55.9419
-8.83836,-13.0084,-58.36
-16.5425,-11.925,-60.4605
-23.8248,-11.0118,-62.0095
-29.9082,-10.2606,-63.0485
-34.9635,-9.39732,-63.965
-38.9266,-8.55285,-64.3508
-43.0263,-7.80746,-64.5948
-46.5291,-7.27687,-64.5709
-49.5731,-6.73716,-64.4899
-52.3161,-6.26176,-64.3014
-54.4135,-5.96178,-64.1122
-55.9826,-5.87025,-63.8453
-56.8258,-5.8634,-63.62
-57.109,-5.96832,-63.4073
-57.028,-6.19674,-63.1444
-56.548,-6.428,-62.894
-55.7487,-6.52753,-62.7218
-54.7076,-6.63905,-62.49
-53.5302,-6.7983,-62.2132
-52.0308,-6.89647,-61.9414
-50.3959,-7.04139,-61.6395
-48.6251,-7.23254,-61.3139
-46.8997,-7.42159,-61.0371
-45.0877,-7.60854,-60.751
-43.4505,-7.77111,-60.4504
-41.9854,-7.91031,-60.1273
-40.6904,-8.02695,-59.7745
-39.5091,-8.03789,-59.3957
-38.5177,-8.08516,-59.0548
-37.6862,-8.1433,-58.8351
-36.9737,-8.22695,-58.5634
-36.3782,-8.32144,-58.3916
-35.8232,-8.46315,-58.2502
-35.4076,-8.55759,-58.143
-35.0986,-8.64136,-58.0155
-34.9585,-8.68858,-57.9847
-34.9546,-8.7358,-57.9971
-34.9838,-8.74642,-58.0623
-35.0414,-8.78302,-58.0383
-35.0989,-8.81964,-58.0144
-35.1443,-8.81964,-58.0288
-35.235,-8.81964,-58.0577
-35.2804,-8.81964,-58.0722
-35.2804,-8.81964,-58.0722
-35.2926,-8.85627,-58.0339
-35.2926,-8.85627,-58.0339
-35.3049,-8.89292,-57.9956
-35.3049,-8.89292,-57.9956
-35.3171,-8.92958,-57.9573
-35.3171,-8.92958,-57.9573
-35.3294,-8.96627,-57.919
-35.3416,-9.00296,-57.8808
-35.3538,-9.03968,-57.8425
-35.3538,-9.03968,-57.8425
-35.3538,-9.03968,-57.8425
-35.3538,-9.03968,-57.8425
-35.3661,-9.07641,-57.8043
-35.3661,-9.07641,-57.8043
-35.3823,-9.0658,-57.7536
-35.3985,-9.05516,-57.7028
-35.3985,-9.05516,-57.7028
-35.4108,-9.09191,-57.6646
-35.4108,-9.09191,-57.6646
-35.423,-9.12867,-57.6264
-35.423,-9.12867,-57.6264
-35.4352,-9.16545,-57.5882
-35.4352,-9.16545,-57.5882
-35.4352,-9.16545,-57.5882
-35.4474,-9.20225,-57.55
-35.4312,-9.21289,-57.6008
-35.4272,-9.26031,-57.6134
-35.4231,-9.30774,-57.626
-35.4028,-9.3657,-57.6894
-35.3988,-9.41309,-57.702
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.411,-9.44997,-57.6639
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4232,-9.48687,-57.6258
-35.4069,-9.49737,-57.6766
-35.4029,-9.54477,-57.6893
-35.3988,-9.59216,-57.7021
-35.3988,-9.59216,-57.7021
-35.3988,-9.59216,-57.7021
-35.3988,-9.59216,-57.7021
-35.3988,-9.59216,-57.7021
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
-35.411,-9.6291,-57.664
