-7.85087e-006,-2.55656e-005,2.45399e-005
-3.21757e-007,-1.04777e-006,1.00573e-006
-9.58075e-009,-3.11988e-008,2.99471e-008
-5.74257e-010,-1.738e-009,1.79499e-009
-0.227074,-0.687807,0.709777
-0.00491246,-0.0148799,0.0153552
-0.000106275,-0.000321908,0.00033219
-3.16449e-006,-9.58524e-006,9.89141e-006
-1.29692e-007,-3.92838e-007,4.05386e-007
-2.80573e-009,-8.49857e-009,8.77003e-009
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.595832,-0.981999,-1.86243
0.0336173,-0.0553488,-0.105079
0.00189632,-0.00312218,-0.00592743
7.77181e-005,-0.000127958,-0.000242928
3.18517e-006,-5.24419e-006,-9.95606e-006
6.89073e-008,-1.13452e-007,-2.15387e-007
-1.10992,-3.37021,3.46934
-0.0454885,-0.138124,0.142186
-0.00186428,-0.00566081,0.0058273
-7.64051e-005,-0.000232,0.000238824
-4.30995e-006,-1.30869e-005,1.34718e-005
-1.76637e-007,-5.3635e-007,5.52125e-007
-3.82133e-009,-1.16033e-008,1.19445e-008
0,0,0
0,0,0
0,0,0
0,0,0
