0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.21382,0,0
1.74858,0,0
2.40476,0,0
2.88983,0,0
3.36653,0,0
3.94618,0,0
4.3582,0,0
4.46558,0,0
4.56071,0,0
4.3405,0,0
3.87971,0,0
3.52199,0,0
3.01722,0,0
2.95504,0,0
2.66881,0,0
1.96313,0,0
0.886955,0,0
-0.0736971,0,0
-1.16967,0,0
-2.23671,0,0
-3.40025,0,0
-4.13815,0,0
-4.92419,0,0
-5.54492,0,0
-5.92257,0,0
-6.51742,0,0
-6.78684,0,0
-7.05878,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.01875,0,0
4.7267,0,0
5.30494,0,0
5.79538,0,0
6.27852,0,0
6.02334,0,0
5.35287,0,0
4.46451,0,0
3.92218,0,0
3.32553,0,0
3.17629,0,0
2.88018,0,0
2.21943,0,0
1.13666,0,0
-0.386683,0,0
-2.01159,0,0
-3.10989,0,0
-4.14533,0,0
-4.73327,0,0
-5.03378,0,0
-5.54294,0,0
-5.70528,0,0
-6.18827,0,0
-6.60255,0,0
-6.91683,0,0
-7.22192,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
